wavelength(nm), voltage(V)
1557.048,  66.136
1702.038,  91.917
1686.487, 121.574
1258.363, 106.793
1941.989,  69.674
2104.037,  73.783
1258.427,  87.725
1894.386, 109.445
1949.757, 101.933
1735.129, 116.567
1587.684, 102.012
1925.183, 103.104
1818.157,  91.348
1570.422,  97.563
1308.438, 126.715
1643.911, 124.103
1717.996,  81.461
1231.987, 103.043
1492.498,  91.069
1652.974,  89.226
1565.156, 125.811
2009.526,  77.235
1870.298, 123.371
1226.336,  95.767
1815.874,  99.003
1372.607,  94.463
1589.016, 149.740
1814.836,  84.267
1845.241,  93.189
1531.518,  96.958
2148.775, 131.828
1901.938, 127.906
2165.289,  83.768
2154.270, 100.848
1741.738, 105.965
1984.617,  95.035
1528.007, 100.266
1605.918, 145.356
2020.098,  96.747
1893.828,  82.297
1540.677,  94.016
1491.709, 128.687
1344.947, 171.172
1548.307, 143.803
1824.273, 104.531
1490.186,  94.326
1426.345,  96.985
1408.091,  81.592
1228.913,  92.284
1975.386,  77.292
1551.735,  87.188
1388.972,  95.425
2736.972,  96.828
1822.730, 105.789
2211.736, 114.976
1350.369, 124.298
1670.879,  81.962
2151.832,  86.245
1827.216,  91.202
1367.875,  63.961
1268.371, 128.096
1890.112,  89.888
2059.224,  83.911
1294.499, 105.221
2250.636, 152.977
1369.746, 129.961
1223.668,  77.250
2157.030, 134.578
1381.439, 150.346
1333.023,  98.672
1817.694, 130.828
1907.912,  85.677
2097.887, 108.174
1279.101, 108.290
1333.594, 141.510
1254.223,  70.307
2657.986,  72.456
1453.408,  80.111
2368.040,  77.929
1652.859,  94.950
1275.818,  96.600
1789.020, 110.386
1344.949, 131.678
1993.604,  71.944
1433.089,  73.791
1457.223, 129.638
1412.967,  67.681
1676.893,  68.342
1214.692, 123.015
1864.362,  94.965
2063.201, 116.361
1473.469,  84.108
1772.942, 113.974
1247.359,  67.189
1317.454,  67.165
1598.010, 100.514
1244.309,  92.332
1317.159,  98.157
2026.682,  92.646
1489.822,  73.174
1608.370,  88.493
1242.717, 129.096
1278.344, 119.931
1294.360, 129.470
1499.382, 113.649
1568.119, 107.918
1958.750, 140.918
1863.938,  90.306
1342.665, 107.282
2083.668, 101.022
1500.565, 108.127
1464.303, 105.108
1543.671,  99.181
1439.401, 143.893
1404.200,  87.093
1301.189, 126.357
1434.978, 102.514
1618.629,  86.819
1325.405,  96.888
1451.558, 118.791
1479.682, 104.408
1727.669,  90.533
1495.594,  75.473
1992.791,  71.104
1930.696,  65.386
1925.814, 113.714
1408.854, 109.448
1922.101, 101.205
1415.111,  92.588
2066.691,  89.085
1249.982, 110.688
1840.884,  95.544
2074.054, 140.579
1274.322,  74.576
1625.876,  94.720
1756.396,  90.764
1372.690,  83.001
1322.568,  81.807
1317.277, 145.208
1236.223, 119.505
2020.247,  88.481
1658.580, 141.423
2183.892,  90.484
1931.495, 110.899
1422.988,  73.517
1649.298,  77.621
1295.636, 101.337
1654.254,  90.666
1399.641, 102.609
1849.447, 114.331
1467.274, 124.561
1250.260, 102.889
2044.034,  74.953
1866.530, 118.077
2057.014, 133.888
1697.175, 103.982
1223.804,  84.688
1201.845,  75.649
1865.552, 101.466
1404.364,  80.354
1226.954,  98.360
1622.734,  85.013
1556.778,  69.398
2091.509, 154.356
1976.985,  89.570
1756.454, 138.590
1431.815, 113.645
1228.577,  86.336
1200.937,  61.166
1633.335, 103.100
1439.607,  94.852
1417.213, 118.785
1504.007, 117.709
1717.403, 110.740
1491.881, 115.627
1727.533, 145.869
1252.110,  69.892
1413.467, 123.684
1363.307, 123.048
1757.993, 118.522
2120.159,  86.216
1825.838,  90.066
1331.671, 144.915
1330.832, 108.965
1221.426,  83.760
1592.303,  94.130
1569.763, 108.291
1217.283, 114.778
1685.060, 129.269
1493.097,  89.459
2024.209, 102.450
1275.289,  88.019
1230.279, 106.835
1934.248,  81.880
1306.711, 139.877
1309.222, 109.215
1279.638, 135.884
1365.862,  88.958
1592.037,  86.108
1761.370, 127.491
1409.478, 104.986
1264.677, 130.039
1326.699, 109.629
1749.737,  79.754
1933.553,  89.624
1863.573,  83.071
1336.917, 102.423
1391.135, 117.482
2180.453, 145.283
1540.557,  80.609
1967.877,  63.780
1779.673,  89.562
1334.846,  99.802
1574.963,  99.438
1276.881, 107.676
1467.155, 117.592
1559.994, 105.123
1216.977,  80.071
1597.001,  59.946
1283.618,  74.780
1211.692,  84.114
1226.328,  89.745
1314.158, 125.824
1865.838,  90.863
2150.797,  75.741
1227.756,  91.198
1655.022,  73.196
1507.675, 161.586
1516.664, 108.712
1521.521, 113.231
1482.297,  89.544
1202.437,  80.679
1820.338, 154.981
1203.348,  91.593
1229.842,  89.100
1725.382, 128.878
1763.538, 123.092
1619.567, 120.316
1384.826, 104.455
1263.902,  99.101
1779.389,  98.135
1232.981, 114.039
1296.795, 104.188
2072.419,  89.261
1548.821,  87.365
1953.512, 104.939
1290.152, 128.179
1868.721, 132.496
1515.170,  74.293
1723.319,  92.415
1929.128, 151.656
1394.677,  94.178
2309.819,  84.169
1972.595,  90.754
1637.618,  91.497
1465.468,  91.979
1236.034, 100.334
1623.381,  71.497
2026.876,  71.752
1222.969, 137.903
1688.141,  97.855
1864.141,  82.778
1469.023,  97.213
1233.355, 121.033
1222.754, 137.360
1731.833, 135.527
1653.640, 147.088
1849.230,  95.065
2063.766,  59.062
2053.691, 117.860
1809.354, 125.971
2141.583, 103.353
1863.824,  83.298
1228.312, 144.625
1351.717, 122.437
1866.348, 111.592
1794.603,  61.766
1526.428,  71.708
1220.610,  76.844
1374.785,  71.572
2273.490, 119.201
1369.251,  89.855
1891.655,  97.497
1869.415, 134.282
1282.131,  71.128
1618.344,  64.477
2103.657, 114.877
1817.118,  75.717
1857.882,  80.805
1294.488,  92.603
1756.847,  87.745
1804.741,  77.768
1256.051, 105.644
1864.113, 121.935
2154.972,  82.662
2088.253,  87.704
1805.138,  67.242
1367.851,  87.488
1987.900, 108.722
1850.312, 115.387
1337.709, 109.859
1959.083,  87.267
1381.671,  64.063
1679.445, 134.440
1315.081,  86.390
1633.726,  67.447
1447.395,  86.788
1403.505,  79.329
1640.505,  85.161
1276.837,  85.998
1831.088, 128.393
1731.407,  77.261
1576.766,  95.274
1266.727, 120.271
1468.159,  76.135
1510.809, 111.885
1277.049, 135.434
1633.377, 108.363
1697.930,  54.354
1587.034, 141.039
1753.726, 111.332
1503.851,  85.228
1457.835,  86.953
1653.472, 102.386
2000.100,  71.336
1514.566,  80.801
1952.969, 139.762
1310.709, 146.812
1225.563, 108.838
1899.024,  80.573
1426.983, 131.635
1701.860, 109.829
1422.599, 106.489
1363.423, 114.232
1282.907,  81.587
1907.745, 131.117
1675.272, 108.641
1266.801,  68.868
1381.190,  82.458
1961.321, 124.416
1371.365,  97.146
1326.686, 128.650
1864.899,  94.848
1278.040, 116.262
1277.769, 114.602
2145.051, 112.939
1411.107, 152.635
1291.713,  94.904
1790.305,  74.601
1413.612,  81.057
1549.526, 109.790
1357.626, 111.236
2169.790, 100.897
2061.098,  94.842
1709.732,  90.746
1271.500, 118.544
1682.599,  57.391
1773.049,  83.464
1767.185,  95.315
1482.504, 138.277
1864.018, 104.826
2720.955, 135.225
1860.615, 105.222
1798.919,  93.267
1464.279, 102.281
1349.455,  92.836
1213.753,  72.916
1588.012,  98.684
1413.112, 122.421
2155.895, 153.014
2371.549,  92.280
1485.022,  70.075
2007.630, 117.125
1778.966, 110.797
1654.843,  58.625
1528.617,  78.551
1923.431,  87.181
1211.143,  55.245
1999.836,  97.827
2948.231, 110.769
1547.860,  91.013
1533.424, 143.174
1741.589, 108.608
2149.227, 122.362
1813.522,  78.624
1289.164,  76.079
1674.003,  95.953
2056.180,  91.133
1276.284,  99.664
1492.767,  87.150
1280.201, 126.505
1438.387, 120.381
2000.541, 123.568
1314.205,  71.832
1780.793,  85.239
1868.380, 127.128
2005.679, 113.450
1474.143, 122.162
1735.173, 138.944
1560.141, 123.817
1756.381,  80.951
2041.505, 101.498
1503.130, 111.295
1604.044, 116.512
1858.210,  93.549
1609.031,  77.521
2139.912, 109.489
1596.365,  81.479
2263.736, 100.654
1229.593,  85.697
2851.791,  83.852
1865.811,  93.538
1580.136,  90.274
2513.956,  89.645
1523.272, 127.351
1272.411,  63.558
1488.715,  78.367
1912.151, 128.722
1780.874, 109.482
2117.832, 132.159
2122.834,  71.055
1757.649, 115.120
1615.920, 164.001
1452.090, 112.905
1419.263,  87.061
1251.859,  63.142
1370.359,  99.412
2032.483,  86.392
1477.243,  66.465
1235.248,  78.022
2064.361,  76.946
1509.827, 108.593
1481.284, 110.750
1384.355,  72.598
1906.443, 105.173
1464.539,  97.370
1866.935,  77.375
1541.050, 135.123
1538.939,  85.616
1801.155,  86.504
1867.230, 125.977
1220.981, 111.181
1725.959,  82.765
1680.021, 126.841
1415.322,  95.360
2026.865, 148.144
1603.722, 105.572
1349.183,  87.117
1281.296, 157.301
1262.738,  79.475
2974.488, 146.749
2051.861,  92.588
1571.239, 122.884
1863.875, 105.083
1802.413, 101.438
1682.981, 130.922
1278.780, 106.864
1624.745, 103.091
1434.540, 147.495
1552.915, 113.385
1848.268,  62.621
2035.541, 103.026
1871.259, 142.441
1436.144, 101.578
1608.364,  82.492
2201.234, 116.576
1257.120,  77.478
1233.995,  86.294
1501.956,  75.440
2117.797, 140.814
1793.366, 139.290
1836.970, 138.398
1601.515, 112.849
1262.324,  89.594
1258.679, 136.970
1204.975, 103.202
1862.952,  77.367
1575.516,  65.181
1276.405,  98.239
1332.425, 133.203
1605.937, 113.838
1330.399,  67.824
1590.409, 152.649
1655.357,  87.331
1688.210, 106.723
1337.912, 131.180
1545.906,  89.872
2209.207,  87.738
1584.317,  92.420
1489.049, 122.784
1638.684,  71.786
1473.084,  67.196
1863.311,  76.722
1870.309, 126.089
1514.469,  56.808
1326.645,  84.304
1197.638,  75.696
1940.369, 167.735
1323.473,  94.661
1626.973,  96.758
1308.621,  79.406
1521.478,  76.209
1400.165,  57.136
1886.446, 104.911
1234.082,  90.378
1374.412,  88.566
1895.651, 111.851
1868.371, 125.096
1942.040, 109.663
2397.156,  66.566
1527.509, 139.651
2076.652,  89.222
1932.862,  85.421
1336.975,  80.012
1847.352,  95.978
1641.766,  96.932
1225.254,  67.802
1786.872, 104.776
1517.011, 137.092
2126.103,  77.844
1276.387, 106.996
1877.262, 119.443
1706.665,  89.695
1990.016, 116.007
1522.910, 105.406
1664.062, 128.969
1523.890, 124.818
2177.133,  83.004
2111.232,  76.054
1532.182,  90.636
1205.441,  81.408
1863.999,  86.414
1230.440,  94.595
1839.649, 105.091
1557.885,  89.305
1277.056, 106.805
1806.449,  84.875
1413.456, 127.032
2421.787, 101.855
1565.824, 111.019
1317.233, 137.599
1424.419, 105.925
1864.503,  91.316
1516.286,  92.518
1937.099,  81.886
1281.070, 137.216
2626.138, 108.797
1385.945, 116.045
2151.080,  77.637
1286.844, 146.852
1456.567,  75.318
1775.456,  84.936
2576.181, 115.152
1936.503, 101.962
1747.546, 112.176
1501.584,  93.892
2118.845, 107.953
1217.647, 124.225
1744.800,  87.548
1620.027,  83.335
1256.387,  99.602
2077.726, 120.207
1446.230,  93.888
1249.220, 103.322
1239.395,  96.437
2135.647, 110.948
2109.292, 102.939
1532.274, 132.470
1222.657, 124.782
1373.472, 136.670
1762.301, 101.213
1320.427, 121.923
2127.971,  88.994
1297.827, 115.714
1811.231, 125.707
1497.074,  68.640
1471.000,  80.032
1220.830, 104.252
1719.156,  87.782
1284.726,  84.713
1732.034,  92.023
1598.550, 101.707
1447.089,  68.137
1460.017,  76.419
2015.647, 158.198
1854.081,  99.656
2009.655, 100.226
1477.367, 116.120
1602.982,  87.135
1308.004, 129.969
1383.531,  87.971
1330.383,  84.987
1866.669, 103.520
1990.180, 148.927
1404.271,  96.353
1277.448, 112.696
1582.214,  62.480
1810.005,  92.078
1782.373, 132.870
1770.659,  90.479
1779.196,  91.843
1246.082,  91.648
2013.243,  97.306
1873.635,  91.166
1704.678,  63.652
1334.656,  67.357
1612.973, 157.243
1781.615, 102.017
1489.739, 102.914
1216.128, 117.198
1345.634,  94.706
1205.658, 122.995
1615.800, 131.084
1687.550, 100.649
1618.780, 138.121
1218.827, 112.923
1497.803,  90.908
2101.882,  73.879
1315.585,  97.744
1706.001, 107.334
1439.879, 135.999
1464.619, 136.630
1239.263, 137.555
1682.063, 140.097
1623.412,  76.942
1634.988,  80.685
1215.682,  79.504
2049.475, 143.383
1576.890, 135.046
1973.085, 137.403
1878.036,  96.670
1641.401, 104.354
1265.483, 126.968
1201.728,  95.115
1584.761, 104.814
2390.831,  88.891
1289.066,  90.754
1356.406, 102.678
1330.040, 119.958
1702.993, 127.199
1866.007, 100.138
2153.345, 115.731
1730.295,  75.269
1989.012, 101.344
1345.617,  95.391
1359.458,  95.027
2067.833, 121.029
1928.576,  86.644
2575.816,  90.023
1507.497, 133.383
1620.356, 114.076
1911.734,  82.327
1801.826,  94.707
1942.756, 107.896
1663.122, 105.493
1282.394, 112.874
1799.963, 110.763
1571.309, 139.217
1304.162,  90.305
1253.061,  64.435
1224.627, 130.929
1387.751,  83.652
1593.997,  82.558
1829.336, 113.123
1445.509, 110.694
1748.283, 106.057
1269.179,  86.121
1667.984,  81.022
2295.117, 126.392
1371.511,  99.522
1332.884,  92.026
1451.073, 132.169
1473.861,  96.988
1814.767, 111.052
2609.599,  91.698
1527.267, 116.959
1482.205, 145.800
1903.145, 119.521
1425.473, 106.529
1546.339,  86.870
1836.038, 118.573
1307.239,  68.419
1586.127,  87.947
1223.083,  99.173
1664.876,  86.303
1915.925,  74.518
1881.142, 140.994
1561.891, 122.010
1200.391,  98.675
2073.463,  95.276
2123.687,  71.552
1636.830, 138.157
1997.543, 119.452
2111.100, 136.833
1277.287, 121.755
1470.358, 149.464
1280.444,  80.191
1277.923, 114.249
1939.357, 147.005
1313.892, 140.481
1840.504, 128.582
1219.213, 113.619
1525.359,  80.033
1581.271, 115.765
1925.721, 121.052
1300.590, 137.943
1622.817,  74.806
1639.940, 108.480
1408.025,  93.225
1399.013,  85.240
1265.786, 111.384
1316.003, 103.116
1938.439,  62.686
1384.481, 128.581
1263.643,  83.736
1332.098, 134.874
1527.668,  82.239
1503.182, 108.120
1619.837,  80.463
1356.906, 127.624
1458.649, 116.608
1762.982, 104.590
1396.294,  95.280
1502.363,  95.910
1934.348, 103.627
1937.479, 101.585
1285.451, 123.711
1879.046,  90.850
1862.692, 138.173
1285.904, 108.456
1307.372,  61.239
2116.790,  62.174
1721.417,  97.016
1579.571, 101.030
1225.311, 137.573
1286.352, 147.498
1306.619,  64.262
1958.493,  86.007
2157.323, 149.074
1392.634, 119.237
2278.724,  69.311
1499.557,  93.447
1512.318, 124.608
1524.532,  91.005
1332.407, 105.353
1315.356,  80.497
1622.669, 113.533
1497.388, 105.415
2070.480, 150.272
1676.953, 127.927
1410.829,  82.411
1470.916,  96.781
1402.212, 122.463
2154.369, 105.511
1384.086, 105.956
1493.119,  82.855
1264.782, 122.642
1314.524,  75.594
2188.338, 115.857
1279.416,  92.879
1343.820, 109.103
1667.951, 115.218
1276.521, 101.198
1403.009, 105.825
1552.016, 114.035
1292.890, 127.004
1462.136, 119.589
1968.572,  55.407
1382.243, 111.860
1767.607, 115.381
1361.133, 117.750
2016.936, 123.980
1909.394, 114.279
1267.794, 128.407
1701.873, 113.165
1379.895, 113.681
1558.096,  69.418
1439.727, 105.509
1441.496, 129.244
2091.300, 121.508
1547.259, 125.331
1340.675, 102.934
1937.509, 137.740
1537.635, 109.686
1830.700,  91.712
1661.602,  75.514
1968.473,  87.278
1568.117,  88.399
1540.120,  84.578
1685.652,  75.564
1930.948,  59.666
1564.775,  76.275
1614.742, 107.968
1639.790,  74.885
1709.604, 134.899
1464.876, 105.640
1234.229,  92.168
2003.724, 121.980
2354.344, 115.540
1530.750,  81.630
1453.079,  79.655
2189.804,  94.910
1998.957, 104.471
1461.639, 127.654
1200.796,  92.763
1315.020, 113.632
1385.427, 125.328
1831.590,  91.634
2151.882,  73.330
1678.231,  82.792
1867.454, 122.205
1400.027, 149.065
1522.036,  72.103
2673.936, 134.156
1253.320,  87.906
1361.306, 110.576
1637.016,  50.530
1674.497, 114.554
2187.915,  64.024
1277.970, 106.066
1732.449,  97.241
1833.260,  56.317
1295.250,  76.601
2220.041, 141.830
1227.267,  81.741
2027.815,  96.881
1286.991,  95.638
1973.134,  81.610
1525.269,  77.043
1203.229, 122.889
2059.499, 130.466
1796.713,  64.477
1399.085,  70.870
1684.843, 135.903
1218.957,  73.416
1492.849,  93.672
1869.706, 135.072
1591.803, 126.638
1768.331, 107.516
1904.863,  87.039
1274.423,  90.167
1467.856, 103.769
1205.356,  78.776
2062.279, 123.114
1231.092,  71.450
1637.589, 101.122
1905.937,  93.914
1725.005,  88.597
1221.931,  96.178
1407.650, 146.982
2095.909,  66.381
1661.061,  73.562
1515.559,  66.722
2136.789, 111.625
1775.333,  73.779
1384.859,  96.469
1279.776, 142.452
1268.356,  97.422
1757.041,  67.105
1525.191,  64.565
1278.372, 130.471
1539.982,  96.400
1798.339,  74.886
2139.377, 143.292
1712.541,  75.900
1547.933, 129.252
2046.641,  71.082
1483.997, 115.205
1505.538, 114.537
1369.586,  81.464
1557.105,  99.345
1941.733, 100.130
1530.064,  58.375
1373.417,  82.344
2048.378,  98.914
1422.922,  88.884
1775.997,  74.264
1254.446, 114.957
1625.391,  83.886
2051.910, 106.590
1819.313, 115.880
1916.882,  63.554
1821.259, 135.769
1368.570, 101.899
1654.891, 140.462
1273.305,  72.431
2086.906,  62.071
1271.652,  57.567
1985.303, 102.438
1934.980,  77.413
1622.695,  82.051
1473.244,  73.673
1866.306,  96.591
1850.802, 126.302
1599.486, 133.520
2096.612, 118.307
1631.679, 121.028
1443.161, 105.755
1404.463, 102.739
1363.238,  80.865
1796.103,  97.116
1416.256,  99.716
1492.085, 101.554
1627.134, 117.479
1953.207,  90.278
2250.444, 143.245
1421.605,  86.691
1681.811, 113.813
1455.863, 112.043
1411.495,  93.927
1824.999, 127.883
1635.760, 102.035
1888.014, 101.868
1423.093,  85.093
1416.399, 134.922
1286.687, 153.946
1456.830, 117.437
1866.863, 112.714
1436.915,  92.180
1933.792,  97.878
1754.596,  79.901
1930.682,  78.750
1498.782,  78.498
1255.064, 137.655
1793.183, 128.855
1985.377,  75.575
1246.475, 112.490
1435.408, 133.911
1471.488,  74.047
1558.786,  99.913
1584.719,  85.952
1553.553,  87.637
1836.776, 121.885
2116.290, 114.577
1868.945, 139.383
1214.236, 121.641
1546.953,  75.616
1719.711, 105.327
1385.284, 109.362
2071.770,  67.119
1278.745, 107.805
1344.683, 108.259
1528.242,  97.869
1631.196,  89.387
1292.356, 135.067
1671.625, 101.878
2180.624,  80.042
1341.832, 106.256
1646.710, 109.649
1678.601, 124.723
1568.774, 153.530
1552.742, 124.750
2009.381, 103.980
2078.662,  95.470
1326.047,  88.541
1428.546,  70.195
2924.938, 118.277
1862.555,  73.955
1609.651,  78.178
1346.330,  68.286
1277.851, 120.492
1592.650, 154.968
1427.852, 102.896
1445.822, 107.540
2061.748, 108.026
2194.907, 114.555
1523.613, 119.496
2181.341, 135.389
1533.625, 129.329
1459.349,  97.401
1446.308, 135.178
2179.472, 126.208
1609.697,  90.261
1614.646,  81.402
2520.438,  66.302
1291.021,  88.129
1236.289, 107.427
1262.646,  94.703
1223.692,  74.842
1848.725, 102.891
1275.128,  93.259
1782.884, 115.769
1699.983,  73.950
1218.122,  87.277
1570.471,  97.338
1804.434,  70.053
2134.289,  73.289
1819.491, 152.592
1893.050, 130.185
1371.044,  62.906
1245.943,  90.282
1255.127, 143.087
1212.635, 110.308
1387.867,  86.799
1327.272,  91.150
1866.329,  96.896
1247.046,  92.777
1297.310, 123.988
1328.243, 114.021
1273.046,  76.419
1989.599,  66.672
1703.790, 150.367
1583.345,  86.939
1576.002,  69.731
2085.727, 107.633
1384.718, 105.634
1868.951, 136.927
1723.179,  69.902
1811.079,  87.330
1613.561, 105.396
2022.208, 125.774
1413.061,  93.518
2108.436, 106.634
2168.178,  89.941
2191.427,  91.784
1783.427, 112.384
1231.765,  90.001
2017.369, 109.458
1212.352,  97.587
1402.782,  72.266
1599.366,  81.535
1958.268,  94.811
1446.094,  87.931
1615.116, 102.193
1215.753, 129.457
1867.695, 126.194
1593.531, 115.180
1214.231,  82.394
2740.897,  62.076
1228.634, 117.849
1810.247,  91.073
1514.041, 130.984
1482.580,  95.384
1970.801, 132.122
1270.521,  61.365
1586.567,  86.754
1636.138, 110.797
1932.113,  74.489
1823.223, 121.375
1561.553, 109.959
1526.270, 140.276
1883.933, 105.810
1336.785, 104.863
1869.727, 122.193
1548.858, 100.482
1420.813,  97.495
1423.876,  82.098
1498.156,  98.131
1718.705, 109.943
1293.534, 100.053
1278.028,  81.922
1784.945,  97.883
1456.698,  64.405
1695.035, 138.976
1535.271,  94.602
1898.536,  70.729
1240.481, 122.649
2107.095,  88.979
1275.868,  95.167
2042.568, 106.454
1753.012, 107.526
1247.326, 102.855
1231.345, 137.869
1979.464, 120.839
2157.771, 110.501
1222.322, 119.267
2133.568,  97.444
1662.802, 125.693
1643.617,  72.637
1470.138,  67.037
1864.394,  83.898
1277.061, 103.421
1981.396,  76.999
1207.254,  98.386
1241.642, 125.900
1374.562,  89.664
1560.279, 110.795
2085.559,  96.872
1849.972,  69.929
2067.698, 135.369
1435.620, 105.782
1308.720,  72.747
1259.112,  86.937
1694.858,  47.709
1549.463,  85.008
2123.723,  88.584
1372.856,  80.584
1637.529, 123.249
1756.580,  99.876
1711.432,  90.458
1868.632, 137.635
1547.995, 136.830
1452.847,  80.650
1385.474, 154.305
1453.303, 118.701
1567.190, 105.767
1944.833, 120.676
1218.858, 128.628
1863.657,  84.248
1610.751, 121.702
1852.865,  91.629
1670.940, 122.379
